match_id,season,team,playing_xi
1359483,2023,Kolkata Knight Riders,"['Suyash Sharma', 'Rahmanullah Gurbaz', 'VR Iyer', 'Mandeep Singh', 'N Rana', 'RK Singh', 'AD Russell', 'SN Thakur', 'SP Narine', 'UT Yadav', 'TG Southee', 'CV Varun']"
1359483,2023,Royal Challengers Bangalore,"['Mohammed Siraj', 'V Kohli', 'F du Plessis', 'MG Bracewell', 'GJ Maxwell', 'HV Patel', 'Shahbaz Ahmed', 'KD Karthik', 'Anuj Rawat', 'DJ Willey', 'KV Sharma', 'Akash Deep']"
392239,2009,Royal Challengers Bangalore,"['JH Kallis', 'MK Pandey', 'RE van der Merwe', 'R Dravid', 'LRPL Taylor', 'V Kohli', 'MV Boucher', 'RV Uthappa', 'P Kumar', 'R Vinay Kumar', 'A Kumble']"
392239,2009,Deccan Chargers,"['AC Gilchrist', 'HH Gibbs', 'TL Suman', 'A Symonds', 'RG Sharma', 'Y Venugopal Rao', 'AA Bilakhia', 'RJ Harris', 'PP Ojha', 'Harmeet Singh', 'RP Singh']"
1254079,2021,Royal Challengers Bangalore,"['V Kohli', 'D Padikkal', 'RM Patidar', 'GJ Maxwell', 'AB de Villiers', 'Washington Sundar', 'DR Sams', 'KA Jamieson', 'HV Patel', 'Mohammed Siraj', 'YS Chahal']"
1254079,2021,Delhi Capitals,"['PP Shaw', 'S Dhawan', 'SPD Smith', 'RR Pant', 'MP Stoinis', 'SO Hetmyer', 'AR Patel', 'K Rabada', 'Avesh Khan', 'A Mishra', 'I Sharma']"
1359529,2023,Chennai Super Kings,"['M Pathirana', 'RD Gaikwad', 'DP Conway', 'AM Rahane', 'MM Ali', 'S Dube', 'AT Rayudu', 'RA Jadeja', 'MS Dhoni', 'DL Chahar', 'TU Deshpande', 'M Theekshana']"
1359529,2023,Delhi Capitals,"['KK Ahmed', 'DA Warner', 'PD Salt', 'MR Marsh', 'MK Pandey', 'RR Rossouw', 'RV Patel', 'AR Patel', 'Aman Hakim Khan', 'Lalit Yadav', 'Kuldeep Yadav', 'I Sharma']"
1370351,2023,Mumbai Indians,"['Ishan Kishan', 'RG Sharma', 'C Green', 'SA Yadav', 'Tilak Varma', 'TH David', 'N Wadhera', 'CJ Jordan', 'HR Shokeen', 'PP Chawla', 'JP Behrendorff', 'Akash Madhwal']"
1370351,2023,Lucknow Super Giants,"['Yash Thakur', 'KR Mayers', 'PN Mankad', 'KH Pandya', 'MP Stoinis', 'A Badoni', 'N Pooran', 'DJ Hooda', 'K Gowtham', 'Ravi Bishnoi', 'Naveen-ul-Haq', 'Mohsin Khan']"
1254096,2021,Mumbai Indians,"['RG Sharma', 'Q de Kock', 'SA Yadav', 'Ishan Kishan', 'KA Pollard', 'KH Pandya', 'SS Tiwary', 'AF Milne', 'RD Chahar', 'JJ Bumrah', 'TA Boult']"
1254096,2021,Kolkata Knight Riders,"['Shubman Gill', 'VR Iyer', 'RA Tripathi', 'EJG Morgan', 'N Rana', 'AD Russell', 'KD Karthik', 'SP Narine', 'LH Ferguson', 'M Prasidh Krishna', 'CV Varun']"
1136606,2018,Sunrisers Hyderabad,"['S Dhawan', 'AD Hales', 'KS Williamson', 'MK Pandey', 'DJ Hooda', 'Shakib Al Hasan', 'SP Goswami', 'Rashid Khan', 'B Kumar', 'S Kaul', 'Sandeep Sharma']"
1136606,2018,Chennai Super Kings,"['SR Watson', 'AT Rayudu', 'SK Raina', 'MS Dhoni', 'SW Billings', 'DJ Bravo', 'RA Jadeja', 'DJ Willey', 'Harbhajan Singh', 'DL Chahar', 'SN Thakur']"
1082602,2017,Royal Challengers Bangalore,"['CH Gayle', 'V Kohli', 'AB de Villiers', 'KM Jadhav', 'P Negi', 'Mandeep Singh', 'STR Binny', 'TS Mills', 'S Aravind', 'YS Chahal', 'S Badree']"
1082602,2017,Mumbai Indians,"['PA Patel', 'JC Buttler', 'RG Sharma', 'MJ McClenaghan', 'N Rana', 'KA Pollard', 'KH Pandya', 'HH Pandya', 'Harbhajan Singh', 'JJ Bumrah', 'TG Southee']"
501260,2011,Kings XI Punjab,"['PC Valthaty', 'AC Gilchrist', 'SE Marsh', 'DJ Hussey', 'KD Karthik', 'Mandeep Singh', 'AM Nayar', 'SJ Srivastava', 'PP Chawla', 'P Kumar', 'RJ Harris']"
501260,2011,Royal Challengers Bangalore,"['CH Gayle', 'SS Tiwary', 'V Kohli', 'AB de Villiers', 'AUK Pathan', 'M Kaif', 'KB Arun Karthik', 'JJ van der Wath', 'A Mithun', 'CK Langeveldt', 'S Aravind']"
419162,2009/10,Royal Challengers Bangalore,"['JH Kallis', 'R Dravid', 'KP Pietersen', 'RV Uthappa', 'LRPL Taylor', 'V Kohli', 'MK Pandey', 'P Kumar', 'R Vinay Kumar', 'DW Steyn', 'A Kumble']"
419162,2009/10,Mumbai Indians,"['S Dhawan', 'SR Tendulkar', 'AM Nayar', 'AT Rayudu', 'JP Duminy', 'SS Tiwary', 'KA Pollard', 'Harbhajan Singh', 'Z Khan', 'CRD Fernando', 'SL Malinga']"
598052,2013,Kings XI Punjab,"['Mandeep Singh', 'AC Gilchrist', 'SE Marsh', 'DJ Hussey', 'DA Miller', 'MS Gony', 'R Sathish', 'PP Chawla', 'Bipul Sharma', 'P Kumar', 'P Awana']"
598052,2013,Rajasthan Royals,"['R Dravid', 'AM Rahane', 'SR Watson', 'SV Samson', 'BJ Hodge', 'DH Yagnik', 'KK Cooper', 'JP Faulkner', 'A Chandila', 'S Sreesanth', 'SK Trivedi']"
1359495,2023,Lucknow Super Giants,"['KL Rahul', 'KR Mayers', 'DJ Hooda', 'KH Pandya', 'N Pooran', 'MP Stoinis', 'A Badoni', 'K Gowtham', 'Yudhvir Singh', 'Ravi Bishnoi', 'Avesh Khan', 'MA Wood']"
1359495,2023,Punjab Kings,"['Atharva Taide', 'P Simran Singh', 'MW Short', 'Harpreet Singh', 'Sikandar Raza', 'SM Curran', 'JM Sharma', 'M Shahrukh Khan', 'Harpreet Brar', 'K Rabada', 'RD Chahar', 'Arshdeep Singh']"
980999,2016,Royal Challengers Bangalore,"['CH Gayle', 'V Kohli', 'AB de Villiers', 'KL Rahul', 'SR Watson', 'Sachin Baby', 'STR Binny', 'CJ Jordan', 'S Aravind', 'VR Aaron', 'YS Chahal']"
980999,2016,Kings XI Punjab,"['M Vijay', 'HM Amla', 'WP Saha', 'DA Miller', 'Gurkeerat Singh', 'AR Patel', 'F Behardien', 'KJ Abbott', 'MM Sharma', 'KC Cariappa', 'Sandeep Sharma']"
1136610,2018,Mumbai Indians,"['SA Yadav', 'E Lewis', 'Ishan Kishan', 'RG Sharma', 'KH Pandya', 'KA Pollard', 'HH Pandya', 'BCJ Cutting', 'MJ McClenaghan', 'M Markande', 'JJ Bumrah']"
1136610,2018,Kings XI Punjab,"['KL Rahul', 'CH Gayle', 'AJ Finch', 'MP Stoinis', 'AR Patel', 'Yuvraj Singh', 'MK Tiwary', 'R Ashwin', 'AJ Tye', 'MM Sharma', 'AS Rajpoot']"
1254080,2021,Sunrisers Hyderabad,"['DA Warner', 'JM Bairstow', 'MK Pandey', 'KS Williamson', 'KM Jadhav', 'Rashid Khan', 'V Shankar', 'J Suchith', 'S Kaul', 'KK Ahmed', 'Sandeep Sharma']"
1254080,2021,Chennai Super Kings,"['RD Gaikwad', 'F du Plessis', 'MM Ali', 'RA Jadeja', 'SK Raina', 'AT Rayudu', 'MS Dhoni', 'SM Curran', 'SN Thakur', 'DL Chahar', 'L Ngidi']"
419135,2009/10,Kolkata Knight Riders,"['SC Ganguly', 'CH Gayle', 'CA Pujara', 'MK Tiwary', 'DJ Hussey', 'AD Mathews', 'WP Saha', 'AB Agarkar', 'M Kartik', 'SE Bond', 'MB Parmar']"
419135,2009/10,Deccan Chargers,"['HH Gibbs', 'AC Gilchrist', 'MD Mishra', 'A Symonds', 'RG Sharma', 'TL Suman', 'Y Venugopal Rao', 'Jaskaran Singh', 'KAJ Roach', 'Harmeet Singh', 'PP Ojha']"
501237,2011,Mumbai Indians,"['DJ Jacobs', 'SR Tendulkar', 'AT Rayudu', 'KA Pollard', 'RG Sharma', 'A Symonds', 'TL Suman', 'Harbhajan Singh', 'MM Patel', 'SL Malinga', 'AN Ahmed']"
501237,2011,Kings XI Punjab,"['PC Valthaty', 'AC Gilchrist', 'SE Marsh', 'DJ Hussey', 'KD Karthik', 'AM Nayar', 'Bipul Sharma', 'PP Chawla', 'RJ Harris', 'P Kumar', 'BA Bhatt']"
1136581,2018,Mumbai Indians,"['SA Yadav', 'E Lewis', 'Ishan Kishan', 'KA Pollard', 'RG Sharma', 'KH Pandya', 'HH Pandya', 'MJ McClenaghan', 'M Markande', 'JJ Bumrah', 'Mustafizur Rahman']"
1136581,2018,Rajasthan Royals,"['AM Rahane', 'RA Tripathi', 'SV Samson', 'BA Stokes', 'JC Buttler', 'H Klaasen', 'JC Archer', 'K Gowtham', 'JD Unadkat', 'DS Kulkarni', 'S Gopal']"
829747,2015,Delhi Daredevils,"['MA Agarwal', 'SS Iyer', 'JP Duminy', 'AD Mathews', 'Yuvraj Singh', 'KM Jadhav', 'NM Coulter-Nile', 'A Mishra', 'S Nadeem', 'Imran Tahir', 'DJ Muthuswami']"
829747,2015,Mumbai Indians,"['LMP Simmons', 'PA Patel', 'UBT Chand', 'RG Sharma', 'KA Pollard', 'AT Rayudu', 'HH Pandya', 'Harbhajan Singh', 'MJ McClenaghan', 'SL Malinga', 'JJ Bumrah']"
598005,2013,Rajasthan Royals,"['SR Watson', 'AM Rahane', 'R Dravid', 'STR Binny', 'BJ Hodge', 'KK Cooper', 'DH Yagnik', 'S Sreesanth', 'SK Trivedi', 'SW Tait', 'R Shukla']"
598005,2013,Kolkata Knight Riders,"['MS Bisla', 'G Gambhir', 'JH Kallis', 'MK Tiwary', 'EJG Morgan', 'YK Pathan', 'LR Shukla', 'R Bhatia', 'B Lee', 'Mohammed Shami', 'SP Narine']"
1216498,2020/21,Kings XI Punjab,"['KL Rahul', 'Mandeep Singh', 'CH Gayle', 'N Pooran', 'GJ Maxwell', 'DJ Hooda', 'CJ Jordan', 'M Ashwin', 'Ravi Bishnoi', 'Mohammed Shami', 'Arshdeep Singh']"
1216498,2020/21,Sunrisers Hyderabad,"['DA Warner', 'JM Bairstow', 'MK Pandey', 'Abdul Samad', 'V Shankar', 'JO Holder', 'PK Garg', 'Rashid Khan', 'Sandeep Sharma', 'T Natarajan', 'KK Ahmed']"
1216532,2020/21,Sunrisers Hyderabad,"['DA Warner', 'JM Bairstow', 'MK Pandey', 'KS Williamson', 'Abdul Samad', 'Abhishek Sharma', 'PK Garg', 'Rashid Khan', 'B Kumar', 'T Natarajan', 'KK Ahmed']"
1216532,2020/21,Delhi Capitals,"['PP Shaw', 'S Dhawan', 'SS Iyer', 'RR Pant', 'SO Hetmyer', 'MP Stoinis', 'AR Patel', 'K Rabada', 'A Nortje', 'A Mishra', 'I Sharma']"
1082593,2017,Gujarat Lions,"['JJ Roy', 'BB McCullum', 'SK Raina', 'AJ Finch', 'KD Karthik', 'DR Smith', 'MS Gony', 'P Kumar', 'SB Jakati', 'DS Kulkarni', 'S Kaushik']"
1082593,2017,Kolkata Knight Riders,"['G Gambhir', 'CA Lynn', 'RV Uthappa', 'MK Pandey', 'YK Pathan', 'SA Yadav', 'CR Woakes', 'PP Chawla', 'Kuldeep Yadav', 'SP Narine', 'TA Boult']"
1304114,2022,Chennai Super Kings,"['RD Gaikwad', 'DP Conway', 'MM Ali', 'N Jagadeesan', 'AT Rayudu', 'MS Dhoni', 'MJ Santner', 'Simarjeet Singh', 'Mukesh Choudhary', 'PH Solanki', 'M Pathirana']"
1304114,2022,Rajasthan Royals,"['YBK Jaiswal', 'JC Buttler', 'SV Samson', 'D Padikkal', 'R Ashwin', 'SO Hetmyer', 'R Parag', 'TA Boult', 'YS Chahal', 'M Prasidh Krishna', 'OC McCoy']"
1175360,2019,Delhi Capitals,"['PP Shaw', 'S Dhawan', 'SS Iyer', 'RR Pant', 'CA Ingram', 'KMA Paul', 'AR Patel', 'R Tewatia', 'K Rabada', 'I Sharma', 'A Mishra']"
1175360,2019,Chennai Super Kings,"['SR Watson', 'AT Rayudu', 'SK Raina', 'KM Jadhav', 'MS Dhoni', 'DJ Bravo', 'RA Jadeja', 'DL Chahar', 'SN Thakur', 'Harbhajan Singh', 'Imran Tahir']"
729305,2014,Rajasthan Royals,"['AM Rahane', 'KK Nair', 'SV Samson', 'AM Nayar', 'SR Watson', 'STR Binny', 'SPD Smith', 'R Bhatia', 'KW Richardson', 'PV Tambe', 'TG Southee']"
729305,2014,Royal Challengers Bangalore,"['PA Patel', 'YV Takawale', 'V Kohli', 'Yuvraj Singh', 'AB de Villiers', 'S Rana', 'JA Morkel', 'MA Starc', 'R Rampaul', 'AB Dinda', 'YS Chahal']"
1178417,2019,Royal Challengers Bangalore,"['PA Patel', 'V Kohli', 'AB de Villiers', 'MM Ali', 'AD Nath', 'MP Stoinis', 'Washington Sundar', 'UT Yadav', 'TG Southee', 'YS Chahal', 'Navdeep Saini']"
1178417,2019,Kings XI Punjab,"['KL Rahul', 'CH Gayle', 'MA Agarwal', 'DA Miller', 'N Pooran', 'Mandeep Singh', 'R Ashwin', 'GC Viljoen', 'M Ashwin', 'AS Rajpoot', 'Mohammed Shami']"
980921,2016,Royal Challengers Bangalore,"['CH Gayle', 'V Kohli', 'AB de Villiers', 'SR Watson', 'SN Khan', 'KM Jadhav', 'D Wiese', 'Parvez Rasool', 'HV Patel', 'YS Chahal', 'S Aravind']"
980921,2016,Delhi Daredevils,"['Q de Kock', 'SS Iyer', 'SV Samson', 'KK Nair', 'JP Duminy', 'CR Brathwaite', 'CH Morris', 'P Negi', 'Z Khan', 'A Mishra', 'Mohammed Shami']"
1304051,2022,Rajasthan Royals,"['JC Buttler', 'YBK Jaiswal', 'SV Samson', 'D Padikkal', 'SO Hetmyer', 'R Parag', 'NM Coulter-Nile', 'R Ashwin', 'YS Chahal', 'TA Boult', 'M Prasidh Krishna']"
1304051,2022,Sunrisers Hyderabad,"['KS Williamson', 'Abhishek Sharma', 'RA Tripathi', 'N Pooran', 'AK Markram', 'Abdul Samad', 'R Shepherd', 'Washington Sundar', 'B Kumar', 'Umran Malik', 'T Natarajan']"
548366,2012,Kings XI Punjab,"['N Saini', 'Mandeep Singh', 'SE Marsh', 'Azhar Mahmood', 'DJ Hussey', 'SD Chitnis', 'PP Chawla', 'Gurkeerat Singh', 'P Kumar', 'P Awana', 'RJ Harris']"
548366,2012,Deccan Chargers,"['S Dhawan', 'PA Patel', 'KC Sangakkara', 'CL White', 'DT Christian', 'PA Reddy', 'AA Jhunjhunwala', 'A Mishra', 'DW Steyn', 'MS Gony', 'TP Sudhindra']"
336036,2007/08,Rajasthan Royals,"['Kamran Akmal', 'SA Asnodkar', 'YK Pathan', 'SR Watson', 'M Kaif', 'RA Jadeja', 'NK Patel', 'SK Warne', 'Sohail Tanvir', 'SK Trivedi', 'Pankaj Singh']"
336036,2007/08,Mumbai Indians,"['ST Jayasuriya', 'SR Tendulkar', 'AM Nayar', 'RV Uthappa', 'DR Smith', 'SM Pollock', 'MK Pandey', 'YV Takawale', 'RR Raje', 'CRD Fernando', 'A Nehra']"
829803,2015,Kings XI Punjab,"['WP Saha', 'M Vohra', 'GJ Maxwell', 'DA Miller', 'GJ Bailey', 'AR Patel', 'Gurkeerat Singh', 'R Dhawan', 'BE Hendricks', 'Anureet Singh', 'Sandeep Sharma']"
829803,2015,Royal Challengers Bangalore,"['CH Gayle', 'V Kohli', 'AB de Villiers', 'Mandeep Singh', 'KD Karthik', 'SN Khan', 'D Wiese', 'HV Patel', 'MA Starc', 'YS Chahal', 'S Aravind']"
1254106,2021,Kolkata Knight Riders,"['Shubman Gill', 'VR Iyer', 'N Rana', 'RA Tripathi', 'KD Karthik', 'EJG Morgan', 'Shakib Al Hasan', 'SP Narine', 'LH Ferguson', 'CV Varun', 'Shivam Mavi']"
1254106,2021,Rajasthan Royals,"['YBK Jaiswal', 'LS Livingstone', 'SV Samson', 'S Dube', 'Anuj Rawat', 'GD Phillips', 'R Tewatia', 'CH Morris', 'JD Unadkat', 'C Sakariya', 'Mustafizur Rahman']"
392203,2009,Kolkata Knight Riders,"['CH Gayle', 'SC Ganguly', 'BJ Hodge', 'MN van Wyk', 'LR Shukla', 'BB McCullum', 'WP Saha', 'AB Agarkar', 'M Kartik', 'I Sharma', 'AB Dinda']"
392203,2009,Mumbai Indians,"['ST Jayasuriya', 'SR Tendulkar', 'Harbhajan Singh', 'AM Nayar', 'JP Duminy', 'GR Napier', 'AM Rahane', 'Z Khan', 'SS Tiwary', 'PR Shah', 'SL Malinga']"
1359513,2023,Kolkata Knight Riders,"['Suyash Sharma', 'N Jagadeesan', 'Rahmanullah Gurbaz', 'SN Thakur', 'VR Iyer', 'N Rana', 'RK Singh', 'AD Russell', 'D Wiese', 'SP Narine', 'Harshit Rana', 'CV Varun']"
1359513,2023,Gujarat Titans,"['MM Sharma', 'WP Saha', 'Shubman Gill', 'HH Pandya', 'V Shankar', 'DA Miller', 'A Manohar', 'R Tewatia', 'Rashid Khan', 'Noor Ahmad', 'Mohammed Shami', 'J Little']"
548331,2012,Kings XI Punjab,"['N Saini', 'PC Valthaty', 'SE Marsh', 'DJ Hussey', 'DA Miller', 'Mandeep Singh', 'Azhar Mahmood', 'PP Chawla', 'P Awana', 'P Kumar', 'Harmeet Singh']"
548331,2012,Royal Challengers Bangalore,"['MA Agarwal', 'CH Gayle', 'V Kohli', 'SS Tiwary', 'AB de Villiers', 'AB McDonald', 'DL Vettori', 'KB Arun Karthik', 'R Vinay Kumar', 'HV Patel', 'Z Khan']"
598029,2013,Kolkata Knight Riders,"['YK Pathan', 'G Gambhir', 'JH Kallis', 'MK Tiwary', 'EJG Morgan', 'DB Das', 'R Bhatia', 'Iqbal Abdulla', 'SMSM Senanayake', 'SP Narine', 'L Balaji']"
598029,2013,Mumbai Indians,"['DR Smith', 'SR Tendulkar', 'KD Karthik', 'RG Sharma', 'KA Pollard', 'AT Rayudu', 'Harbhajan Singh', 'MG Johnson', 'YS Chahal', 'PP Ojha', 'SL Malinga']"
419119,2009/10,Mumbai Indians,"['ST Jayasuriya', 'SR Tendulkar', 'AP Tare', 'SS Tiwary', 'AT Rayudu', 'DJ Bravo', 'R Sathish', 'KA Pollard', 'Harbhajan Singh', 'Z Khan', 'SL Malinga']"
419119,2009/10,Royal Challengers Bangalore,"['MK Pandey', 'JH Kallis', 'RV Uthappa', 'V Kohli', 'EJG Morgan', 'R Dravid', 'MV Boucher', 'P Kumar', 'A Kumble', 'DW Steyn', 'R Vinay Kumar']"
1181767,2019,Delhi Capitals,"['PP Shaw', 'S Dhawan', 'C Munro', 'SS Iyer', 'RR Pant', 'AR Patel', 'SE Rutherford', 'KMA Paul', 'A Mishra', 'TA Boult', 'I Sharma']"
1181767,2019,Chennai Super Kings,"['F du Plessis', 'SR Watson', 'SK Raina', 'AT Rayudu', 'MS Dhoni', 'DJ Bravo', 'RA Jadeja', 'DL Chahar', 'Harbhajan Singh', 'Imran Tahir', 'SN Thakur']"
392192,2009,Deccan Chargers,"['AC Gilchrist', 'HH Gibbs', 'DR Smith', 'RG Sharma', 'VVS Laxman', 'Y Venugopal Rao', 'DB Ravi Teja', 'RP Singh', 'FH Edwards', 'PP Ojha', 'Harmeet Singh']"
392192,2009,Mumbai Indians,"['ST Jayasuriya', 'SR Tendulkar', 'JP Duminy', 'S Dhawan', 'DJ Bravo', 'AM Nayar', 'Harbhajan Singh', 'Z Khan', 'PR Shah', 'SL Malinga', 'DS Kulkarni']"
729283,2014,Chennai Super Kings,"['DR Smith', 'BB McCullum', 'SK Raina', 'MS Dhoni', 'DJ Bravo', 'F du Plessis', 'RA Jadeja', 'R Ashwin', 'P Negi', 'A Nehra', 'MM Sharma']"
729283,2014,Kings XI Punjab,"['CA Pujara', 'V Sehwag', 'GJ Maxwell', 'AR Patel', 'DA Miller', 'GJ Bailey', 'WP Saha', 'MG Johnson', 'R Dhawan', 'P Awana', 'L Balaji']"
1359544,2023,Royal Challengers Bangalore,"['H Sharma', 'V Kohli', 'F du Plessis', 'GJ Maxwell', 'MK Lomror', 'MG Bracewell', 'KD Karthik', 'Anuj Rawat', 'HV Patel', 'WD Parnell', 'Vijaykumar Vyshak', 'Mohammed Siraj']"
1359544,2023,Gujarat Titans,"['Yash Dayal', 'WP Saha', 'Shubman Gill', 'V Shankar', 'MD Shanaka', 'DA Miller', 'R Tewatia', 'HH Pandya', 'Rashid Khan', 'Noor Ahmad', 'Mohammed Shami', 'MM Sharma']"
1304092,2022,Chennai Super Kings,"['RD Gaikwad', 'DP Conway', 'MS Dhoni', 'RA Jadeja', 'RV Uthappa', 'AT Rayudu', 'Simarjeet Singh', 'MJ Santner', 'D Pretorius', 'Mukesh Choudhary', 'M Theekshana']"
1304092,2022,Sunrisers Hyderabad,"['Abhishek Sharma', 'KS Williamson', 'RA Tripathi', 'AK Markram', 'N Pooran', 'Shashank Singh', 'Washington Sundar', 'M Jansen', 'B Kumar', 'T Natarajan', 'Umran Malik']"
548327,2012,Royal Challengers Bangalore,"['TM Dilshan', 'CH Gayle', 'MA Agarwal', 'V Kohli', 'SS Tiwary', 'AB de Villiers', 'DL Vettori', 'R Vinay Kumar', 'Z Khan', 'HV Patel', 'KP Appanna']"
548327,2012,Pune Warriors,"['RV Uthappa', 'JD Ryder', 'SC Ganguly', 'MN Samuels', 'SPD Smith', 'AD Mathews', 'M Manhas', 'B Kumar', 'R Sharma', 'AB Dinda', 'A Nehra']"
1216508,2020/21,Mumbai Indians,"['Q de Kock', 'RG Sharma', 'SA Yadav', 'SS Tiwary', 'HH Pandya', 'KA Pollard', 'KH Pandya', 'JL Pattinson', 'RD Chahar', 'TA Boult', 'JJ Bumrah']"
1216508,2020/21,Kolkata Knight Riders,"['Shubman Gill', 'SP Narine', 'KD Karthik', 'N Rana', 'EJG Morgan', 'AD Russell', 'NS Naik', 'PJ Cummins', 'Shivam Mavi', 'Kuldeep Yadav', 'S Sandeep Warrier']"
392184,2009,Deccan Chargers,"['AC Gilchrist', 'HH Gibbs', 'VVS Laxman', 'RG Sharma', 'SB Styris', 'Y Venugopal Rao', 'Harmeet Singh', 'PP Ojha', 'RP Singh', 'DB Ravi Teja', 'FH Edwards']"
392184,2009,Kolkata Knight Riders,"['BB McCullum', 'CH Gayle', 'SC Ganguly', 'BJ Hodge', 'A Chopra', 'LR Shukla', 'MC Henriques', 'AB Agarkar', 'M Kartik', 'I Sharma', 'AB Dinda']"
729295,2014,Kings XI Punjab,"['CA Pujara', 'V Sehwag', 'GJ Maxwell', 'DA Miller', 'GJ Bailey', 'MG Johnson', 'AR Patel', 'WP Saha', 'L Balaji', 'R Dhawan', 'Sandeep Sharma']"
729295,2014,Sunrisers Hyderabad,"['AJ Finch', 'S Dhawan', 'DA Warner', 'KL Rahul', 'Y Venugopal Rao', 'IK Pathan', 'DJG Sammy', 'KV Sharma', 'DW Steyn', 'A Mishra', 'B Kumar']"
1304084,2022,Punjab Kings,"['MA Agarwal', 'S Dhawan', 'PBB Rajapaksa', 'LS Livingstone', 'JM Bairstow', 'JM Sharma', 'R Dhawan', 'K Rabada', 'RD Chahar', 'Arshdeep Singh', 'Sandeep Sharma']"
1304084,2022,Chennai Super Kings,"['RD Gaikwad', 'RV Uthappa', 'MJ Santner', 'S Dube', 'AT Rayudu', 'RA Jadeja', 'MS Dhoni', 'D Pretorius', 'DJ Bravo', 'Mukesh Choudhary', 'M Theekshana']"
548370,2012,Mumbai Indians,"['HH Gibbs', 'SR Tendulkar', 'KD Karthik', 'RG Sharma', 'AT Rayudu', 'KA Pollard', 'DR Smith', 'Harbhajan Singh', 'SL Malinga', 'RP Singh', 'MM Patel']"
548370,2012,Kolkata Knight Riders,"['G Gambhir', 'BB McCullum', 'JH Kallis', 'MK Tiwary', 'Shakib Al Hasan', 'YK Pathan', 'DB Das', 'R Bhatia', 'SP Narine', 'L Balaji', 'Iqbal Abdulla']"
598068,2013,Royal Challengers Bangalore,"['V Kohli', 'CH Gayle', 'AB de Villiers', 'MC Henriques', 'RP Singh', 'KL Rahul', 'SS Tiwary', 'R Vinay Kumar', 'Z Khan', 'R Rampaul', 'JD Unadkat']"
598068,2013,Chennai Super Kings,"['MEK Hussey', 'M Vijay', 'SK Raina', 'DJ Bravo', 'MS Dhoni', 'RA Jadeja', 'S Badrinath', 'CH Morris', 'R Ashwin', 'JO Holder', 'MM Sharma']"
1082638,2017,Sunrisers Hyderabad,"['DA Warner', 'S Dhawan', 'MC Henriques', 'Yuvraj Singh', 'V Shankar', 'Mohammad Nabi', 'NV Ojha', 'B Kumar', 'Rashid Khan', 'S Kaul', 'Mohammed Siraj']"
1082638,2017,Mumbai Indians,"['LMP Simmons', 'PA Patel', 'N Rana', 'RG Sharma', 'HH Pandya', 'KA Pollard', 'KV Sharma', 'Harbhajan Singh', 'MJ McClenaghan', 'JJ Bumrah', 'SL Malinga']"
336020,2007/08,Delhi Daredevils,"['G Gambhir', 'V Sehwag', 'S Dhawan', 'MF Maharoof', 'TM Dilshan', 'MK Tiwary', 'KD Karthik', 'A Mishra', 'R Bhatia', 'GD McGrath', 'Mohammad Asif']"
336020,2007/08,Deccan Chargers,"['AC Gilchrist', 'Shahid Afridi', 'HH Gibbs', 'RG Sharma', 'SB Styris', 'Y Venugopal Rao', 'DB Ravi Teja', 'RP Singh', 'PP Ojha', 'DP Vijaykumar', 'PM Sarvesh Kumar']"
419158,2009/10,Kolkata Knight Riders,"['SC Ganguly', 'BB McCullum', 'CH Gayle', 'CA Pujara', 'MK Tiwary', 'AD Mathews', 'LR Shukla', 'JD Unadkat', 'M Kartik', 'AB Dinda', 'SE Bond']"
419158,2009/10,Rajasthan Royals,"['SR Watson', 'NV Ojha', 'YK Pathan', 'AJ Finch', 'AC Voges', 'AS Raut', 'P Dogra', 'FY Fazal', 'SK Warne', 'SK Trivedi', 'Kamran Khan']"
1254110,2021,Chennai Super Kings,"['RD Gaikwad', 'F du Plessis', 'RV Uthappa', 'MM Ali', 'AT Rayudu', 'MS Dhoni', 'RA Jadeja', 'DJ Bravo', 'DL Chahar', 'SN Thakur', 'JR Hazlewood']"
1254110,2021,Delhi Capitals,"['PP Shaw', 'S Dhawan', 'SS Iyer', 'RR Pant', 'RV Patel', 'R Ashwin', 'SO Hetmyer', 'AR Patel', 'K Rabada', 'Avesh Khan', 'A Nortje']"
829815,2015,Sunrisers Hyderabad,"['DA Warner', 'S Dhawan', 'MC Henriques', 'EJG Morgan', 'KL Rahul', 'NV Ojha', 'KV Sharma', 'A Ashish Reddy', 'B Kumar', 'P Kumar', 'DW Steyn']"
829815,2015,Mumbai Indians,"['LMP Simmons', 'PA Patel', 'RG Sharma', 'AT Rayudu', 'KA Pollard', 'HH Pandya', 'Harbhajan Singh', 'J Suchith', 'MJ McClenaghan', 'R Vinay Kumar', 'SL Malinga']"
1359505,2023,Punjab Kings,"['NT Ellis', 'MW Short', 'P Simran Singh', 'Atharva Taide', 'LS Livingstone', 'Harpreet Singh', 'SM Curran', 'JM Sharma', 'M Shahrukh Khan', 'Harpreet Brar', 'Arshdeep Singh', 'RD Chahar']"
1359505,2023,Mumbai Indians,"['JP Behrendorff', 'RG Sharma', 'Ishan Kishan', 'C Green', 'SA Yadav', 'TH David', 'Tilak Varma', 'N Wadhera', 'JC Archer', 'Arjun Tendulkar', 'HR Shokeen', 'PP Chawla']"
392215,2009,Delhi Daredevils,"['G Gambhir', 'DA Warner', 'TM Dilshan', 'AB de Villiers', 'KD Karthik', 'M Manhas', 'R Bhatia', 'A Mishra', 'PJ Sangwan', 'A Nehra', 'DP Nannes']"
